true	low	high
16.833835000000008	0.633409	17.0244
27.949709000000002	18.6313	37.3519
21.829585000000005	11.2421	24.7088
8.106679000000007	2.26213	12.7687
21.812298000000006	10.1987	22.6802
19.715911000000002	7.16759	16.6993
9.271357	2.2577	8.73192
11.932172	2.90892	10.1053
19.543022	5.2806	13.5085
19.931146000000005	9.07767	20.4124
23.565425	14.2833	30.5521
17.514538	4.91607	23.0557
28.742568000000006	27.8825	39.8157
9.627209	3.3247	23.4876
17.806135	7.43993	32.4087
28.429148000000005	27.7044	39.5949
17.382788	4.53686	20.416
22.311590000000006	13.4506	27.5142
14.468703000000007	3.8532	16.3737
19.932263000000006	8.77322	20.7163
8.804030000000006	5.85995	17.2573
27.355262000000007	21.8801	33.7081
11.819996000000007	1.29607	12.0796
15.509551000000007	5.04658	19.8434
26.811192000000005	16.5068	27.9828
11.695990000000007	9.82037	20.0388
6.658542000000007	6.06997	14.973
14.046580000000008	11.5983	22.4256
26.048601000000005	13.2492	24.1017
23.143286000000007	8.49551	19.5639
15.950232000000007	5.2056	16.3193
28.098277000000003	24.124	35.6663
23.673216000000004	18.9432	30.2645
5.607736000000007	8.09429	17.8889
20.526515000000007	13.4601	23.5037
14.325096000000007	8.63359	18.5767
5.188381000000007	7.365	16.8204
23.375961000000004	16.1137	26.5781
21.433781000000003	9.45346	21.0769
11.388825	4.92986	15.1617
28.120191000000005	25.2922	36.93
23.346088000000005	21.2859	33.2643
22.515019000000006	15.5375	26.5795
10.424970000000007	7.51099	15.7129
2.964960000000007	6.42512	14.3667
18.599594000000007	8.63121	17.3379
7.075775000000007	1.88518	11.3736
15.700003000000008	6.16656	15.3794
19.072229000000007	10.3967	19.7315
14.135642000000008	6.22055	16.6072
19.265777000000007	13.5578	24.1047
8.788168000000008	8.23566	19.3018
23.820708000000007	23.3401	35.2994
15.795690000000008	12.7753	32.3576
28.318603000000007	27.0832	38.7897
5.5837770000000075	7.88239	19.6371
15.948832000000007	13.8871	26.0064
24.920635000000008	18.3779	32.1196
3.8754620000000073	5.67622	17.1092
11.135644000000008	11.5217	23.7439
1.723860000000007	7.44477	19.6706
33.232711	42.1261	53.992
26.023001	18.5219	53.0842
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	5	n	y	0.7803906524962626	6.964829381037715	0.14054438080010825	5.463986395247787	101	70.0	69.3069306930693	8.17007	10.736203999999999	11.865500000000003	13.877972	19.870404
true	low	high
16.835444000000006	7.24566	25.1448
17.308248000000003	9.69964	29.174
17.016034	8.36081	25.6878
5.146036	4.99967	18.1727
24.882282000000007	13.9435	41.0744
27.260672000000003	15.6127	45.7965
20.848696000000004	12.4716	37.6855
16.099154000000006	8.59394	30.1189
34.144794000000005	46.0194	53.7768
31.026314000000003	29.704	42.051
26.986063	10.6142	34.4998
23.960368	3.46718	13.4475
9.261154	2.37402	9.82247
25.692579	5.53583	20.4045
26.835035	6.19222	24.1743
29.601977	28.3734	40.5382
31.597717	30.9648	43.5936
32.623328	34.2467	46.8595
5.92134	2.90729	17.5654
25.814195	5.49427	28.4221
32.321215	11.7704	40.2446
11.455508000000007	3.49173	13.4002
15.263561000000006	6.9181	20.1197
30.051655	7.3731	25.5602
33.124211	37.4804	49.3428
22.083704	2.75049	19.3837
22.745726	4.37014	27.569
31.415123	11.0731	42.41
11.575354	3.55286	17.0498
2.606859	1.12547	10.0937
14.969955	6.08887	24.4001
16.597095	8.34159	29.7304
21.549352	9.69964	34.8273
33.325475000000004	42.5628	52.4662
34.485179	48.6482	54.1212
45.116815	50.2894	54.1398
24.597106000000007	0.763882	15.5052
25.938855000000007	10.0245	32.3752
16.833835000000008	5.65864	24.5338
27.949709000000002	25.8137	38.4986
21.829585000000005	19.5523	31.8732
8.106679000000007	2.57857	11.6136
21.812298000000006	19.0394	31.3532
19.715911000000002	15.4905	25.9026
9.271357	4.28049	16.1239
11.932172	6.27979	18.5781
19.543022	13.1166	22.7942
19.931146000000005	17.3333	28.7369
23.565425	22.1157	34.6695
17.514538	5.29541	29.6467
28.742568000000006	27.8847	40.0472
9.627209	3.6481	24.4741
17.806135	6.45694	32.5108
28.429148000000005	27.2074	39.4186
17.382788	4.29176	17.1661
22.311590000000006	12.2425	23.3697
14.468703000000007	3.29511	14.2611
19.932263000000006	7.96677	17.4835
8.804030000000006	5.38679	14.4788
27.355262000000007	20.6847	32.9517
11.819996000000007	0.955232	9.8316
15.509551000000007	4.33927	16.3154
26.811192000000005	15.8612	27.1745
11.695990000000007	9.82703	19.7594
6.658542000000007	6.04505	14.4472
14.046580000000008	11.0149	21.3393
26.048601000000005	12.9624	23.5317
23.143286000000007	7.55803	18.6403
15.950232000000007	4.86744	16.2637
28.098277000000003	22.8939	34.7494
23.673216000000004	17.9939	29.1921
5.607736000000007	7.54026	15.8753
20.526515000000007	12.4712	21.8562
14.325096000000007	7.2438	14.1716
5.188381000000007	6.22795	12.9729
23.375961000000004	14.4288	24.6113
21.433781000000003	9.13758	20.1949
11.388825	4.5533	14.7414
28.120191000000005	24.4498	36.3787
23.346088000000005	20.2352	32.4626
22.515019000000006	14.6332	25.2017
10.424970000000007	7.65687	14.5418
2.964960000000007	6.51748	13.2895
18.599594000000007	8.85845	15.9339
7.075775000000007	1.67459	11.087
15.700003000000008	5.66492	14.0531
19.072229000000007	9.78436	17.385
14.135642000000008	5.73686	15.3171
19.265777000000007	12.5037	21.3803
8.788168000000008	7.41656	17.1191
23.820708000000007	22.4432	34.8514
15.795690000000008	10.048	30.8644
28.318603000000007	26.5332	38.6889
5.5837770000000075	6.86319	19.3794
15.948832000000007	13.6572	26.0299
24.920635000000008	18.1966	31.7964
3.8754620000000073	5.38838	17.6621
11.135644000000008	10.8712	23.2034
1.723860000000007	7.22542	19.7192
33.232711	42.1547	53.9446
26.023001	19.9179	51.8831
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	10	n	y	0.7959133706409228	6.724502951719749	0.19125403206538388	5.5149238746322755	101	71.0	70.29702970297029	6.884930000000001	10.1825	12.155699999999996	12.628800000000002	21.38881
true	low	high
16.835444000000006	7.11927	25.0115
17.308248000000003	10.5002	29.9549
17.016034	7.70864	24.1415
5.146036	4.79348	13.8649
24.882282000000007	12.756	40.8486
27.260672000000003	15.6058	48.7612
20.848696000000004	12.011	41.3444
16.099154000000006	8.78917	32.1238
34.144794000000005	45.2837	53.7474
31.026314000000003	29.2801	42.3597
26.986063	25.0575	38.7462
23.960368	18.8909	31.3646
9.261154	3.33585	12.6316
25.692579	20.7086	34.1128
26.835035	21.6847	35.4185
29.601977	28.2374	41.261
31.597717	30.9508	44.1398
32.623328	34.2309	46.9519
5.92134	3.11135	18.5965
25.814195	6.28129	27.9446
32.321215	11.7386	37.9301
11.455508000000007	4.59989	15.1716
15.263561000000006	7.48889	19.9541
30.051655	8.59252	26.143
33.124211	36.9919	49.4627
22.083704	2.17499	15.9297
22.745726	4.20648	20.6261
31.415123	13.1453	43.4777
11.575354	4.03105	16.1544
2.606859	1.171	9.56063
14.969955	6.96353	23.9124
16.597095	9.18682	30.1569
21.549352	10.963	37.3799
33.325475000000004	41.2862	52.2504
34.485179	48.4192	54.0971
45.116815	50.0991	54.14
24.597106000000007	0.896059	17.9621
25.938855000000007	9.70919	32.7201
16.833835000000008	6.67723	26.6316
27.949709000000002	24.5378	38.5737
21.829585000000005	18.672	30.8546
8.106679000000007	2.63964	12.0008
21.812298000000006	17.9114	29.3873
19.715911000000002	15.002	25.1548
9.271357	6.95476	16.8419
11.932172	8.63493	18.8882
19.543022	13.5905	22.8786
19.931146000000005	16.8399	27.9753
23.565425	21.2631	34.3915
17.514538	5.74556	29.7146
28.742568000000006	27.5027	40.7094
9.627209	3.5283	24.4152
17.806135	6.70895	32.4842
28.429148000000005	26.4516	39.4606
17.382788	4.12382	18.0031
22.311590000000006	11.8854	23.5277
14.468703000000007	3.33462	14.5306
19.932263000000006	7.61748	18.0479
8.804030000000006	5.41472	15.153
27.355262000000007	20.7979	33.3609
11.819996000000007	0.90792	10.9091
15.509551000000007	4.17008	17.4473
26.811192000000005	15.6198	28.2525
11.695990000000007	8.8054	19.4668
6.658542000000007	5.59904	14.586
14.046580000000008	10.245	21.6546
26.048601000000005	12.3642	24.198
23.143286000000007	7.41636	18.8913
15.950232000000007	3.84302	15.2713
28.098277000000003	22.4893	35.0119
23.673216000000004	17.9545	30.3331
5.607736000000007	7.09314	16.3499
20.526515000000007	11.9063	22.2558
14.325096000000007	7.40015	14.9248
5.188381000000007	5.70885	13.4409
23.375961000000004	14.3182	25.7338
21.433781000000003	9.05675	20.4994
11.388825	4.37682	14.9899
28.120191000000005	23.8248	36.4619
23.346088000000005	20.4592	33.0587
22.515019000000006	15.2872	25.7597
10.424970000000007	7.67355	14.8112
2.964960000000007	6.54988	13.8085
18.599594000000007	9.7333	16.9065
7.075775000000007	6.89017	14.0199
15.700003000000008	8.33363	15.4803
19.072229000000007	10.5381	17.994
14.135642000000008	5.8648	15.4007
19.265777000000007	12.8356	21.5068
8.788168000000008	7.56264	17.1329
23.820708000000007	22.0455	34.8989
15.795690000000008	11.5507	32.0091
28.318603000000007	26.0764	39.0724
5.5837770000000075	5.51577	12.6175
15.948832000000007	10.7317	23.4757
24.920635000000008	15.8772	31.4468
3.8754620000000073	4.74158	15.6551
11.135644000000008	9.22437	20.6063
1.723860000000007	6.41645	17.0039
33.232711	41.8761	54.0454
26.023001	21.7481	52.3631
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	15	n	y	0.8379548084197173	6.138480952765983	0.31405694280241636	5.105265629829782	101	76.0	75.24752475247524	7.10173	10.152800000000001	12.1826	13.1284	19.954369999999997
true	low	high
16.835444000000006	10.3088	27.3802
17.308248000000003	14.1309	32.5087
17.016034	11.3898	28.541
5.146036	7.21176	22.0045
24.882282000000007	17.6174	42.3326
27.260672000000003	18.4979	44.7549
20.848696000000004	9.51814	40.088
16.099154000000006	3.39271	29.0806
34.144794000000005	32.9622	51.655
31.026314000000003	11.4034	23.5298
26.986063	7.65219	18.0995
23.960368	3.55852	10.8717
9.261154	2.35198	9.09118
25.692579	4.78146	13.0276
26.835035	5.7261	14.5383
29.601977	9.82351	21.1512
31.597717	13.7411	27.1832
32.623328	17.2591	31.9774
5.92134	4.52253	16.5399
25.814195	8.02432	21.3775
32.321215	12.9674	27.208
11.455508000000007	2.52241	13.6169
15.263561000000006	7.82265	21.9063
30.051655	8.79435	23.0929
33.124211	21.0428	38.3544
22.083704	3.77489	20.9363
22.745726	7.80149	28.2625
31.415123	15.9908	33.0444
11.575354	5.14906	16.8922
2.606859	1.66866	10.1146
14.969955	9.19742	23.4559
16.597095	11.1912	27.1146
21.549352	13.6224	30.4468
33.325475000000004	27.6688	46.7785
34.485179	38.9042	53.8339
45.116815	49.7688	54.1398
24.597106000000007	1.00393	15.8836
25.938855000000007	7.0209	35.9462
16.833835000000008	0.964555	20.7661
27.949709000000002	27.1254	50.7861
21.829585000000005	15.9324	33.6253
8.106679000000007	3.48534	23.832
21.812298000000006	14.7526	31.2822
19.715911000000002	9.57165	22.5676
9.271357	3.36664	12.4941
11.932172	4.4559	14.2232
19.543022	6.59875	18.2369
19.931146000000005	12.9289	28.0229
23.565425	18.6733	39.9452
17.514538	7.94381	33.9942
28.742568000000006	44.9826	53.2082
9.627209	5.13986	31.2284
17.806135	8.96514	43.8674
28.429148000000005	43.7453	52.4189
17.382788	5.84317	28.0018
22.311590000000006	17.7716	37.4457
14.468703000000007	3.91377	20.3334
19.932263000000006	9.24379	26.3976
8.804030000000006	5.31755	21.4415
27.355262000000007	32.6222	46.4802
11.819996000000007	1.64339	14.7469
15.509551000000007	7.27253	26.8982
26.811192000000005	23.1536	37.8718
11.695990000000007	13.5953	26.2365
6.658542000000007	8.72844	19.9536
14.046580000000008	15.8716	29.4876
26.048601000000005	17.857	31.4968
23.143286000000007	11.4987	26.4175
15.950232000000007	7.39696	23.6181
28.098277000000003	36.7578	47.8155
23.673216000000004	27.6196	41.9965
5.607736000000007	12.0833	24.8943
20.526515000000007	19.6109	32.4884
14.325096000000007	12.6516	25.2065
5.188381000000007	10.3714	22.8138
23.375961000000004	22.1075	35.8374
21.433781000000003	13.9819	29.0758
11.388825	6.84173	21.1434
28.120191000000005	39.28	49.7547
23.346088000000005	31.8895	45.2004
22.515019000000006	23.5896	36.7512
10.424970000000007	10.4298	21.1684
2.964960000000007	9.0893	19.7052
18.599594000000007	12.6052	23.3143
7.075775000000007	2.44663	15.0007
15.700003000000008	8.39657	20.2663
19.072229000000007	14.9926	26.0453
14.135642000000008	9.86627	22.9196
19.265777000000007	20.4066	33.0089
8.788168000000008	12.0296	26.3058
23.820708000000007	36.232	48.4692
15.795690000000008	21.1759	45.5324
28.318603000000007	42.86	52.1083
5.5837770000000075	9.51022	24.7076
15.948832000000007	15.9484	33.502
24.920635000000008	26.7848	43.5226
3.8754620000000073	9.46696	27.9591
11.135644000000008	17.8214	36.022
1.723860000000007	12.4873	30.594
33.232711	48.1807	54.0734
26.023001	22.6382	52.9801
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	0	y	y	0.6119394139630776	9.654632551940814	0.1799690087920019	5.509058920160634	101	57.0	56.43564356435643	8.44594	12.901189999999996	15.09394	17.248483999999998	21.109722
true	low	high
16.835444000000006	10.3916	26.5407
17.308248000000003	13.9126	31.4399
17.016034	11.9263	27.7734
5.146036	7.25906	21.4717
24.882282000000007	17.4115	39.7731
27.260672000000003	18.612	42.9368
20.848696000000004	11.8058	39.6576
16.099154000000006	3.73029	24.3103
34.144794000000005	33.0978	51.9498
31.026314000000003	11.8379	23.1157
26.986063	8.39218	17.9638
23.960368	3.42689	10.215
9.261154	2.38726	8.80013
25.692579	4.88447	12.836
26.835035	5.92965	14.3736
29.601977	10.2641	20.9288
31.597717	13.9387	26.1755
32.623328	18.2569	32.6655
5.92134	4.49555	16.2178
25.814195	8.45984	22.218
32.321215	13.1722	27.0297
11.455508000000007	2.30979	13.4844
15.263561000000006	7.45279	21.1168
30.051655	8.39638	22.8521
33.124211	21.8826	38.2321
22.083704	4.30628	22.3469
22.745726	6.8146	28.7024
31.415123	17.5884	34.7104
11.575354	5.64288	17.5548
2.606859	1.56429	9.89446
14.969955	9.57107	24.1197
16.597095	12.4933	27.7664
21.549352	14.9254	31.3953
33.325475000000004	27.078	47.009
34.485179	39.6988	53.974
45.116815	50.3468	54.14
24.597106000000007	1.11168	14.0194
25.938855000000007	7.22445	36.4432
16.833835000000008	1.12997	19.1899
27.949709000000002	28.1336	51.0791
21.829585000000005	15.2065	32.3295
8.106679000000007	3.38029	23.7944
21.812298000000006	15.1304	31.0663
19.715911000000002	9.96565	21.8783
9.271357	3.12128	11.1773
11.932172	4.2341	13.1389
19.543022	7.06181	17.6217
19.931146000000005	13.4177	27.5415
23.565425	19.1379	41.5553
17.514538	7.13973	33.3766
28.742568000000006	45.6339	53.0835
9.627209	5.40601	35.0672
17.806135	10.1254	45.9929
28.429148000000005	44.6843	52.6351
17.382788	6.89568	27.5715
22.311590000000006	17.2718	37.89
14.468703000000007	4.28526	19.1268
19.932263000000006	9.31007	24.9552
8.804030000000006	5.72102	20.4934
27.355262000000007	33.5126	46.0796
11.819996000000007	1.59665	14.6502
15.509551000000007	6.99569	26.1332
26.811192000000005	23.6973	38.8583
11.695990000000007	14.2619	27.0176
6.658542000000007	8.78761	19.79
14.046580000000008	15.8946	29.2494
26.048601000000005	17.9472	31.8128
23.143286000000007	11.2919	26.4829
15.950232000000007	7.13744	22.2173
28.098277000000003	36.8934	47.7586
23.673216000000004	28.1205	41.3336
5.607736000000007	11.6613	23.9777
20.526515000000007	19.3076	31.7106
14.325096000000007	12.5233	25.5868
5.188381000000007	10.101	22.9683
23.375961000000004	22.6653	35.2479
21.433781000000003	13.7416	28.3694
11.388825	6.84597	20.562
28.120191000000005	39.5092	49.4634
23.346088000000005	31.8542	44.9477
22.515019000000006	22.9037	36.055
10.424970000000007	10.8797	21.607
2.964960000000007	9.52736	20.2499
18.599594000000007	12.9794	23.7292
7.075775000000007	2.69537	15.7812
15.700003000000008	9.00251	20.8274
19.072229000000007	15.2438	26.5265
14.135642000000008	9.33783	23.615
19.265777000000007	20.3853	32.5354
8.788168000000008	12.3286	26.2991
23.820708000000007	36.3776	48.11
15.795690000000008	19.3423	44.961
28.318603000000007	43.5991	51.9237
5.5837770000000075	8.8306	25.417
15.948832000000007	16.1176	35.3165
24.920635000000008	26.8358	44.6113
3.8754620000000073	6.76341	27.5123
11.135644000000008	17.0804	37.7658
1.723860000000007	11.9966	30.9626
33.232711	48.8172	54.1345
26.023001	25.6523	53.1472
TreeId	numCalib	numCons	balanced	old_biased	correlation	rmsd	cor_bls	rmsd_bls	num_nodes	numInHPD	fracInHPD	percent0	percent25	percent50	percents75	percent100
cons_BD_UGAMr	10	1	y	y	0.6150665048197639	9.723727659090803	0.1830747409697034	5.550407083756209	101	57.0	56.43564356435643	8.05602	12.676790000000002	14.685632000000002	16.42174	20.610562
true	low	high
16.835444000000006	7.52773	25.4859
17.308248000000003	10.3904	29.9815
17.016034	8.39588	25.4135
5.146036	4.74713	18.0702
24.882282000000007	12.7689	40.4884
27.260672000000003	14.7788	46.8254
20.848696000000004	9.96039	40.1017
16.099154000000006	5.86963	27.4194
34.144794000000005	44.8634	53.5738
31.026314000000003	28.9247	41.7136
26.986063	11.6134	34.7746
23.960368	3.54031	17.1738
9.261154	2.18024	13.8312
25.692579	5.59251	22.3756
26.835035	6.9289	26.2438
29.601977	27.043	40.1505
31.597717	30.7753	43.5836
32.623328	33.4307	46.2982
5.92134	3.06557	16.9477
25.814195	5.96852	26.1174
32.321215	10.9948	38.1128
11.455508000000007	1.5751	10.4671
15.263561000000006	5.08897	17.6888
30.051655	5.92878	22.539
33.124211	37.0612	49.0828
22.083704	2.4244	17.9251
22.745726	4.11165	31.0789
31.415123	12.5709	44.427
11.575354	3.79591	16.5187
2.606859	1.13714	9.83717
14.969955	6.76537	24.221
16.597095	7.61515	29.0967
21.549352	9.68327	36.9919
33.325475000000004	41.6107	52.2034
34.485179	47.8977	54.0685
45.116815	49.2967	54.1396
24.597106000000007	0.758103	13.6502
25.938855000000007	5.84665	28.304
16.833835000000008	0.693887	17.2304
27.949709000000002	18.2298	37.7045
21.829585000000005	10.5896	24.8773
8.106679000000007	2.51302	13.2792
21.812298000000006	9.85725	23.5194
19.715911000000002	6.98479	17.1971
9.271357	2.12023	9.42056
11.932172	2.85387	10.6869
19.543022	4.69214	13.9501
